sampledate,coreid,wtemp,light50,dark_light,light_logger,light0,do_init,delta_do_rate,do_final,do_gm2hr
2017-07-24,4,20.85,950,1,126819.03,NA,10.72,0.04457142857142823,10.85,0.00891428571428564
2017-07-24,5,21.65,950,0,126819.03,NA,11.53,0.34792899408284034,12.51,0.07967573964497043
2017-07-24,6,20.6,950,1,126819.03,NA,10.43,0.2758620689655175,11.23,0.05268965517241384
2017-07-24,7,20,950,0,126819.03,NA,10.86,-0.31976047904191574,9.97,-0.06331257485029931
2017-07-24,8,20.4,950,1,126819.03,NA,11.39,1.141714285714286,14.72,0.2020834285714286
2017-07-24,9,20.6,950,1,126819.03,NA,11.46,1.1011363636363634,14.69,0.23564318181818172
2017-07-24,10,21.8,950,1,126819.03,NA,11.74,1.064406779661017,14.88,0.2394915254237288
2017-08-02,1,13.1,710,0,141715.2,925,12.44,-0.11944444444444435,12.01,-0.02627777777777776
2017-08-02,2,12.6,710,1,141715.2,925,12.32,1.167713004484305,16.66,0.2685739910313901
2017-08-02,3,12.65,710,0,141715.2,925,12.15,-0.1805555555555557,11.5,-0.0415277777777778
2017-08-02,4,12.75,710,1,141715.2,925,11.65,0.3937499999999997,13.12,0.07481249999999995
2017-08-02,5,12.8,710,0,141715.2,925,12.37,0,12.37,0
2017-08-02,6,12.65,710,1,141715.2,925,12.31,1.32914798206278,17.25,0.2259551569506726
2017-08-02,7,12.45,710,0,141715.2,925,12.35,-0.11267605633802828,11.95,-0.0259154929577465
2017-08-02,8,12.6,710,1,141715.2,925,12.08,0.5383928571428571,14.09,0.11844642857142856
2017-08-02,9,12.6,710,1,141715.2,925,12.5,1.1306666666666665,16.74,0.22613333333333327
2017-08-02,10,13,710,1,141715.2,925,12.27,1.2106194690265484,16.83,0.2058053097345132
2017-08-20,1,10,248.5,0,37075,331.5,11.18,-0.11186440677966104,10.85,-0.01789830508474576
2017-08-20,2,9.7,248.5,1,37075,331.5,10.96,0.05837837837837828,11.14,0.013427027027027
2017-08-20,3,9.7,248.5,0,37075,331.5,11.03,-0.06033519553072616,10.85,-0.01448044692737427
2017-08-20,4,9.7,248.5,1,37075,331.5,10.7,0.39782608695652194,11.92,0.06365217391304351
2017-08-20,5,9.7,248.5,0,37075,331.5,11.54,-0.06101694915254227,11.36,-0.01128813559322032
2017-08-20,6,9.8,248.5,1,37075,331.5,11.13,0.3725274725274722,12.26,0.07264285714285708
2017-08-20,7,9.65,248.5,0,37075,331.5,11.21,-0.17727272727272775,10.69,-0.03013636363636371
2017-08-20,8,9.65,248.5,1,37075,331.5,11.43,0.6989010989010993,13.55,0.14327472527472537
2017-08-20,9,9.7,248.5,1,37075,331.5,11.12,0.45745856353591186,12.5,0.08234254143646413
2017-08-20,10,9.85,248.5,1,37075,331.5,11.56,0.820879120879121,14.05,0.1600714285714286
2018-06-04,1,15.4,510,0,102994.7848,625,11.6,-0.3564356435643562,10.4,-0.07841584158415836
2018-06-04,2,15.1,510,1,102994.7848,625,11.67,1.626470588235294,17.2,0.2846323529411764
2018-06-04,3,15.05,510,0,102994.7848,625,11.82,-0.38529411764705895,10.51,-0.06087647058823532
2018-06-04,4,15.4,510,1,102994.7848,625,11.96,1.1652173913043475,15.98,0.18177391304347823
2018-06-04,5,15.9,510,0,102994.7848,625,11.71,-0.16969696969696985,11.15,-0.03852121212121215
2018-06-04,6,15.85,510,1,102994.7848,625,11.84,1.4453201970443352,16.73,0.3338689655172415
2018-06-04,7,15.5,510,0,102994.7848,625,11.66,-0.4422680412371134,10.23,-0.07120515463917525
2018-06-04,8,15.35,510,1,102994.7848,625,11.82,1.2299999999999998,15.92,0.2152499999999999
2018-06-04,9,15.55,510,1,102994.7848,625,11.49,0.9678391959798992,14.7,0.15969346733668335
2018-06-04,10,16.25,510,1,102994.7848,625,11.65,1.117766497461929,15.32,0.2626751269035533
2018-06-11,1,16.2,627.5,0,60920.51081,718,10.25,-0.26301369863013724,9.29,-0.05523287671232882
2018-06-11,2,16.15,627.5,1,60920.51081,718,10.52,1.0123348017621143,14.35,0.1872819383259912
2018-06-11,3,16.35,627.5,0,60920.51081,718,10.48,-0.11267605633802828,10.08,-0.02366197183098593
2018-06-11,4,16.45,627.5,1,60920.51081,718,10.43,0.7426008968609865,13.19,0.1336681614349776
2018-06-11,5,17.1,627.5,0,60920.51081,718,10.32,-0.10334928229665057,9.96,-0.02118660287081336
2018-06-11,6,15.9,627.5,1,60920.51081,718,10.26,0.7321100917431194,12.92,0.14276146788990826
2018-06-11,7,16.2,627.5,0,60920.51081,718,10.41,-0.1752475247524752,9.82,-0.03154455445544554
2018-06-11,8,16.6,627.5,1,60920.51081,718,10.32,0.7772727272727272,13.17,0.1593409090909091
2018-06-11,9,16.75,627.5,1,60920.51081,718,10.21,0.9910714285714284,13.91,0.17343749999999997
2018-06-11,10,17.2,627.5,1,60920.51081,718,10.07,0.7756756756756754,12.94,0.14349999999999993
2018-06-23,1,14.45,532,0,64993.53103,639,11.21,-0.06769230769230788,10.99,-0.01658461538461543
2018-06-23,2,13.95,532,1,64993.53103,639,11.06,0.10055865921787674,11.36,0.01910614525139658
2018-06-23,3,13.7,532,0,64993.53103,639,11.48,-0.17777777777777795,10.92,-0.03288888888888892
2018-06-23,4,14.2,532,1,64993.53103,639,11.51,0.5730337078651688,13.21,0.11174157303370792
2018-06-23,5,13.7,532,0,64993.53103,639,11.19,-0.19672131147540972,10.59,-0.04032786885245899
2018-06-23,6,13.85,532,1,64993.53103,639,11.55,0.504705882352941,12.98,0.1034647058823529
2018-06-23,7,13.75,532,0,64993.53103,639,11.54,-0.07796610169491479,11.31,-0.01403389830508466
2018-06-23,8,14.2,532,1,64993.53103,639,11.29,0.643373493975904,13.07,0.1415421686746989
2018-06-23,9,14.7,532,1,64993.53103,639,11.11,1.1268292682926828,14.19,0.23663414634146335
2018-06-23,10,13.9,532,1,64993.53103,639,11.63,0.6736196319018405,13.46,0.11788343558282208
2018-07-01,1,14.15,570,0,114178.529,740,11.4,-0.3176470588235295,10.41,-0.0667058823529412
2018-07-01,2,14,570,1,114178.529,740,11.04,0.8084210526315792,13.6,0.13743157894736846
2018-07-01,3,14.15,570,0,114178.529,740,11.04,-0.2098360655737701,10.4,-0.04616393442622942
2018-07-01,4,13.9,570,1,114178.529,740,11.35,1.071657754010695,14.69,0.20361497326203207
2018-07-01,5,13.7,570,0,114178.529,740,11.5,-0.3000000000000001,10.6,-0.06000000000000002
2018-07-01,6,13.75,570,1,114178.529,740,11.2,1.1901639344262298,14.83,0.23803278688524596
2018-07-01,8,13.95,570,1,114178.529,740,11.14,0.7843575418994413,13.48,0.16471508379888267
2018-07-01,9,14.05,570,1,114178.529,740,10.95,1.108988764044944,14.24,0.23288764044943824
2018-07-01,10,14.25,570,1,114178.529,740,11.05,1.4581005586592175,15.4,0.24787709497206703
2018-07-12,1,12.55,630,0,63102.63,920,10.86,-0.3780346820809248,9.77,-0.07182658959537572
2018-07-12,2,13,630,1,63102.63,920,10.87,1.1306358381502897,14.13,0.2430867052023123
2018-07-12,3,12.75,630,0,63102.63,920,10.95,-0.03085714285714281,10.86,-0.00632571428571427
2018-07-12,4,13.15,630,1,63102.63,920,10.9,2.7222857142857144,18.84,0.5172342857142858
2018-07-12,5,12.9,630,0,63102.63,920,10.84,-0.09886363636363608,10.55,-0.02125568181818176
2018-07-12,6,13.1,630,1,63102.63,920,10.64,0.34237288135593213,11.65,0.07532203389830507
2018-07-12,7,13.1,630,0,63102.63,920,10.91,-0.4179775280898877,9.67,-0.08986516853932586
2018-07-12,8,12.85,630,1,63102.63,920,10.75,1.237078651685393,14.42,0.24123033707865169
2018-07-12,9,13.25,630,1,63102.63,920,10.44,0.2882681564245814,11.3,0.05332960893854757
2018-07-12,10,13,630,1,63102.63,920,10.77,0.8078212290502793,13.18,0.18579888268156425
2018-07-20,1,13.65,216.5,0,34852.91111,267.5,11.99,-0.16923076923076905,11.55,-0.02707692307692304
2018-07-20,2,13.6,216.5,1,34852.91111,267.5,12.01,0.375,13.01,0.075
2018-07-20,3,13.55,216.5,0,34852.91111,267.5,12.12,-0.11298701298701264,11.83,-0.02259740259740253
2018-07-20,4,13.6,216.5,1,34852.91111,267.5,12.12,0.6038709677419356,13.68,0.11473548387096776
2018-07-20,5,13.5,216.5,0,34852.91111,267.5,12.28,-0.23999999999999985,11.68,-0.04559999999999997
2018-07-20,6,13.55,216.5,1,34852.91111,267.5,12.09,0.5368421052631577,13.45,0.10736842105263154
2018-07-20,7,13.5,216.5,0,34852.91111,267.5,12.06,-0.15918367346938797,11.67,-0.02944897959183677
2018-07-20,8,13.5,216.5,1,34852.91111,267.5,12.27,0.750993377483444,14.16,0.12766887417218548
2018-07-20,9,13.5,216.5,1,34852.91111,267.5,12.21,0.7843137254901962,14.21,0.12941176470588237
2018-07-20,10,13.55,216.5,1,34852.91111,267.5,12.21,0.5999999999999999,13.73,0.10799999999999996
2018-07-28,1,13.6,89.5,0,27004.64,150,11.94,-0.2749999999999997,11.5,-0.04399999999999995
2018-07-28,2,13.6,89.5,1,27004.64,150,12.09,0.23529411764705904,12.49,0.0494117647058824
2018-07-28,3,13.55,89.5,0,27004.64,150,11.94,-0.2193548387096773,11.6,-0.03619354838709675
2018-07-28,4,13.6,89.5,1,27004.64,150,11.82,0.3386138613861388,12.39,0.04740594059405943
2018-07-28,5,13.5,89.5,0,27004.64,150,12.03,-0.1999999999999992,11.72,-0.03599999999999985
2018-07-28,6,13.6,89.5,1,27004.64,150,12.18,0.1800000000000004,12.48,0.03330000000000008
2018-07-28,7,13.5,89.5,0,27004.64,150,12.06,-0.1548387096774195,11.82,-0.02864516129032261
2018-07-28,8,13.45,89.5,1,27004.64,150,12.19,0.3360000000000003,12.75,0.06384000000000006
2018-07-28,9,13.5,89.5,1,27004.64,150,12.01,0.22800000000000045,12.39,0.03876000000000008
2018-07-28,10,13.5,89.5,1,27004.64,150,12.15,0.23762376237623783,12.55,0.05108910891089113
2018-08-11,1,12.05,239.5,0,116127.7571,553.5,11.52,-0.2846715328467155,10.87,-0.04554744525547447
2018-08-11,2,12.2,239.5,1,116127.7571,553.5,11.5,0.39428571428571424,12.42,0.06308571428571427
2018-08-11,3,11.8,239.5,0,116127.7571,553.5,11.56,-0.27391304347826123,10.93,-0.04930434782608702
2018-08-11,4,12.1,239.5,1,116127.7571,553.5,11.6,0.3524475524475524,12.44,0.06167832167832166
2018-08-11,5,11.7,239.5,0,116127.7571,553.5,11.48,-0.21151079136690656,10.99,-0.04018705035971224
2018-08-11,6,12.85,239.5,1,116127.7571,553.5,11.35,0.4593103448275867,12.46,0.07578620689655181
2018-08-11,7,11.95,239.5,0,116127.7571,553.5,11.56,-0.23913043478260904,11.01,-0.04663043478260876
2018-08-11,8,12.9,239.5,1,116127.7571,553.5,11.5,0.5342465753424661,12.8,0.09082191780821924
2018-08-11,9,12.75,239.5,1,116127.7571,553.5,11.74,0.44489795918367336,12.83,0.08897959183673468
2018-08-11,10,12.45,239.5,1,116127.7571,553.5,11.56,0.46530612244897906,12.7,0.08375510204081622
2018-08-17,1,11.1,7.5,0,37041.26154,130,9.26,-0.6531645569620254,6.68,-0.11756962025316456
2018-08-17,2,10.95,7.5,1,37041.26154,130,9.59,-1.2917030567685588,4.66,-0.23896506550218335
2018-08-17,3,10.95,7.5,0,37041.26154,130,9.79,-0.6136986301369861,7.55,-0.09819178082191778
2018-08-17,4,10.9,7.5,1,37041.26154,130,9.77,-0.645933014354067,7.52,-0.1421052631578947
2018-08-17,5,11.2,7.5,0,37041.26154,130,9.88,-0.5329949238578681,8.13,-0.09593908629441623
2018-08-17,6,11.15,7.5,1,37041.26154,130,9.78,-0.7957894736842104,7.26,-0.12732631578947365
2018-08-17,7,10.85,7.5,0,37041.26154,130,9.79,-0.5333333333333332,8.19,-0.10399999999999998
2018-08-17,8,11,7.5,1,37041.26154,130,10.26,-0.735714285714286,8.2,-0.1250714285714286
2018-08-17,9,10.95,7.5,1,37041.26154,130,9.85,-1.00253164556962,7.21,-0.1704303797468354
2018-08-17,10,11.2,7.5,1,37041.26154,130,9.28,-0.6,7.77,-0.132
2019-05-31,1,7.75,639.6,0,12808.53333,952.8,12.59,-0.20479041916167676,12.02,-0.04095808383233535
2019-05-31,2,7.65,639.6,1,12808.53333,952.8,12.51,0.5517241379310344,14.11,0.1268965517241379
2019-05-31,3,8,639.6,0,12808.53333,952.8,12.37,-0.3717791411042944,11.36,-0.09108588957055214
2019-05-31,4,7.95,639.6,1,12808.53333,952.8,12.86,0.7200000000000003,14.9,0.12240000000000004
2019-05-31,5,7.75,639.6,0,12808.53333,952.8,12.63,-0.197515527950311,12.1,-0.0395031055900622
2019-05-31,6,7.75,639.6,1,12808.53333,952.8,12.45,-0.02485207100591662,12.38,-0.00459763313609457
2019-05-31,7,7.75,639.6,0,12808.53333,952.8,12.66,-0.4339622641509435,11.51,-0.07160377358490569
2019-05-31,8,7.95,639.6,1,12808.53333,952.8,12.48,-0.07590361445783164,12.27,-0.01745783132530128
2019-05-31,9,7.7,639.6,1,12808.53333,952.8,12.57,0.3939759036144578,13.66,0.09258433734939756
2019-06-10,1,12.4,719.829519993622,0,116476.7938,NA,12.95,-0.1499999999999997,12.49,-0.02924999999999994
2019-06-10,2,11.95,719.829519993622,1,116476.7938,NA,12.88,0.31612903225806405,13.86,0.06796774193548377
2019-06-10,3,11.85,719.829519993622,0,116476.7938,NA,13.09,-0.1441340782122904,12.66,-0.02738547486033517
2019-06-10,4,11.65,719.829519993622,1,116476.7938,NA,13,0.27065217391304347,13.83,0.05277717391304348
2019-06-10,5,12.25,719.829519993622,0,116476.7938,NA,12.95,-0.1840909090909088,12.41,-0.03497727272727267
2019-06-10,6,12.25,719.829519993622,1,116476.7938,NA,12.97,0.5835164835164834,14.74,0.11378571428571428
2019-06-10,8,12.05,719.829519993622,1,116476.7938,NA,12.98,0.5366666666666665,14.59,0.10733333333333332
2019-06-10,9,11.85,719.829519993622,1,116476.7938,NA,13.06,0.4022346368715081,14.26,0.07642458100558654
2019-06-10,10,12.9,719.829519993622,1,116476.7938,NA,13.07,0.47,14.48,0.08929999999999999
2019-06-16,1,15.8,807.9900895229997,0,128134.1656,NA,12.26,-1.024083769633508,9,-0.2201780104712042
2019-06-16,2,15.45,807.9900895229997,1,128134.1656,NA,12.27,1.5153061224489794,17.22,0.3030612244897959
2019-06-16,3,15.15,807.9900895229997,0,128134.1656,NA,12.38,-1.141935483870968,8.84,-0.26264516129032267
2019-06-16,4,15.1,807.9900895229997,1,128134.1656,NA,12.57,1.604210526315789,17.65,0.32886315789473675
2019-06-16,5,15.45,807.9900895229997,0,128134.1656,NA,12.61,-1.0233333333333334,9.54,-0.20978333333333335
2019-06-16,6,16.5,807.9900895229997,1,128134.1656,NA,12.19,1.751612903225807,17.62,0.3065322580645162
2019-06-16,7,15.6,807.9900895229997,0,128134.1656,NA,12.29,-1.023728813559322,9.27,-0.22010169491525425
2019-06-16,8,15.25,807.9900895229997,1,128134.1656,NA,12.54,1.3945054945054949,16.77,0.27192857142857146
2019-06-16,9,15.35,807.9900895229997,1,128134.1656,NA,12.54,1.1736263736263743,16.1,0.24059340659340672
2019-06-16,10,15.8,807.9900895229997,1,128134.1656,NA,12.25,1.4522727272727278,16.51,0.31223863636363647
2019-06-22,1,13.6,585.996169531964,0,94981.18393,NA,12.54,-0.5419354838709677,10.86,-0.08941935483870968
2019-06-22,2,13.75,585.996169531964,1,94981.18393,NA,12.4,1.0142131979695432,15.73,0.1927005076142132
2019-06-22,3,13.65,585.996169531964,0,94981.18393,NA,12.2,-0.30819672131147524,11.26,-0.06318032786885243
2019-06-22,4,13.9,585.996169531964,1,94981.18393,NA,12.28,1.1036269430051815,15.83,0.19313471502590676
2019-06-22,5,14.15,585.996169531964,0,94981.18393,NA,12.07,-0.5333333333333332,10.47,-0.08799999999999997
2019-06-22,6,13.3,585.996169531964,1,94981.18393,NA,12.4,1.0523076923076922,14.68,0.23150769230769228
2019-06-22,7,14,585.996169531964,0,94981.18393,NA,12.15,-0.3674157303370786,11.06,-0.05841910112359549
2019-06-22,8,13.55,585.996169531964,1,94981.18393,NA,12.36,1.8236220472440945,16.22,0.29907401574803144
2019-06-22,9,13.95,585.996169531964,1,94981.18393,NA,11.99,0.8718749999999997,13.85,0.14211562499999997
2019-06-22,10,14.6,585.996169531964,1,94981.18393,NA,12.31,1.4296874999999996,15.36,0.23446874999999992
2019-07-03,1,13.4,414.77466487256623,0,69974.87879,NA,10.85,-0.22694300518134727,10.12,-0.03971502590673577
2019-07-03,2,13.1,414.77466487256623,1,69974.87879,NA,10.84,0.3343283582089555,11.96,0.05850746268656721
2019-07-03,3,12.7,414.77466487256623,0,69974.87879,NA,10.81,-0.08167539267015701,10.55,-0.0163350785340314
2019-07-03,4,12.7,414.77466487256623,1,69974.87879,NA,10.8,0.30303030303030304,11.8,0.05909090909090909
2019-07-03,5,12.55,414.77466487256623,0,69974.87879,NA,10.87,-0.06737967914438472,10.66,-0.01246524064171117
2019-07-03,6,12.85,414.77466487256623,1,69974.87879,NA,10.85,0.2515151515151515,11.68,0.05659090909090909
2019-07-03,7,12.65,414.77466487256623,0,69974.87879,NA,10.89,-0.05635359116022097,10.72,-0.00986187845303867
2019-07-03,8,12.7,414.77466487256623,1,69974.87879,NA,11.08,0.3437499999999999,12.18,0.05671874999999998
2019-07-03,9,13,414.77466487256623,1,69974.87879,NA,11.12,0.2455958549222801,11.91,0.03929533678756481
2019-07-03,10,13.7,414.77466487256623,1,69974.87879,NA,11.01,0.17319587628865996,11.57,0.032041237113402093
2019-07-19,1,12,96.31005215987038,0,17222.33077,NA,9.81,-0.4973684210526315,8.55,-0.10196052631578946
2019-07-19,2,12.15,96.31005215987038,1,17222.33077,NA,9.84,-0.8163265306122448,7.84,-0.16326530612244894
2019-07-19,3,12.1,96.31005215987038,0,17222.33077,NA,9.32,-0.22686567164179097,8.56,-0.04310447761194028
2019-07-19,4,12.1,96.31005215987038,1,17222.33077,NA,9.77,0.19852941176470637,10.22,0.03474264705882361
2019-07-19,5,12.1,96.31005215987038,0,17222.33077,NA,9.67,-0.4736842105263161,8.62,-0.07578947368421057
2019-07-19,6,12.2,96.31005215987038,1,17222.33077,NA,9.61,-0.5960264900662252,8.11,-0.0923841059602649
2019-07-19,7,12.25,96.31005215987038,0,17222.33077,NA,9.76,-0.5185714285714281,8.55,-0.09074999999999991
2019-07-19,8,12.35,96.31005215987038,1,17222.33077,NA,9.45,-0.425531914893617,8.45,-0.06382978723404255
2019-07-19,9,12.35,96.31005215987038,1,17222.33077,NA,9.66,0.14142857142857146,9.99,0.03111428571428572
2019-07-19,10,12.3,96.31005215987038,1,17222.33077,NA,9.41,0.01678321678321642,9.45,0.00293706293706287
2019-08-01,1,16.8,676.6290978654911,0,126858.4519,NA,11.76,-0.6521739130434783,10.01,-0.12717391304347825
2019-08-01,2,16.15,676.6290978654911,1,126858.4519,NA,10.96,0.45714285714285696,12.24,0.10057142857142852
2019-08-01,3,16.25,676.6290978654911,0,126858.4519,NA,11.44,-0.476923076923077,10.2,-0.08107692307692309
2019-08-01,4,16.4,676.6290978654911,1,126858.4519,NA,11.44,0.6548780487804882,13.23,0.16371951219512204
2019-08-01,5,16.15,676.6290978654911,0,126858.4519,NA,11.1,-0.4901960784313726,9.85,-0.10784313725490197
2019-08-01,6,16.35,676.6290978654911,1,126858.4519,NA,12.46,0.4925925925925919,13.79,0.09359259259259246
2019-08-01,7,16.35,676.6290978654911,0,126858.4519,NA,12.81,-0.6160000000000003,11.27,-0.10164000000000004
2019-08-01,8,17.1,676.6290978654911,1,126858.4519,NA,12.14,1.1088607594936708,15.06,0.1829620253164557
2019-08-01,9,17.450000000000003,676.6290978654911,1,126858.4519,NA,12.79,0.5692307692307694,14.27,0.10246153846153848
2019-08-01,10,18.2,676.6290978654911,1,126858.4519,NA,12.52,1.3594936708860768,16.1,0.2447088607594938
2020-07-21,1,12.05,98.5,0,145126.8833,473,9.74,-0.32698412698412677,8.71,-0.06376190476190473
2020-07-21,2,11.85,98.5,1,145126.8833,473,9.54,0.5326530612244899,11.28,0.10386734693877551
2020-07-21,3,11.65,98.5,0,145126.8833,473,9.56,-0.34148936170212774,8.49,-0.06829787234042554
2020-07-21,4,11.6,98.5,1,145126.8833,473,9.56,0.6217616580310881,11.56,0.12124352331606218
2020-07-21,5,11.8,98.5,0,145126.8833,473,9.57,-0.6551351351351352,7.55,-0.12447567567567568
2020-07-21,6,12.45,98.5,1,145126.8833,473,9.33,1.152631578947369,12.98,0.19594736842105268
2020-07-21,7,12.15,98.5,0,145126.8833,473,9.51,-0.4271739130434784,8.2,-0.07689130434782611
2020-07-21,8,12.25,98.5,1,145126.8833,473,9.59,0.8842105263157898,12.39,0.16357894736842113
2020-07-21,9,12.25,98.5,1,145126.8833,473,9.64,0.7515789473684208,12.02,0.13904210526315786
2020-07-21,10,12.45,98.5,1,145126.8833,473,9.56,0.7015873015873013,11.77,0.12628571428571422
2020-07-30,1,13.55,248.5,0,79704.97,560,10.37,-0.2535714285714283,9.66,-0.05324999999999993
2020-07-30,2,13.1,248.5,1,79704.97,560,10.62,1.7590909090909093,15.78,0.3078409090909091
2020-07-30,3,13.15,248.5,0,79704.97,560,10.72,-0.22085889570552197,10.12,-0.04085889570552156
2020-07-30,4,13.4,248.5,1,79704.97,560,10.54,1.779069767441861,15.64,0.320232558139535
2020-07-30,5,14,248.5,0,79704.97,560,10.55,-0.3056603773584908,9.74,-0.05654716981132079
2020-07-30,6,13.75,248.5,1,79704.97,560,10.61,1.579881656804734,15.06,0.2922781065088758
2020-07-30,7,13.25,248.5,0,79704.97,560,10.31,0.09171974522293,10.55,0.01880254777070065
2020-07-30,8,13.3,248.5,1,79704.97,560,10.61,1.8682634730538927,15.81,0.382994011976048
2020-07-30,9,13.5,248.5,1,79704.97,560,10.44,1.2826347305389223,14.01,0.2565269461077845
2020-07-30,10,13.9,248.5,1,79704.97,560,10.41,1.0857142857142854,13.45,0.23342857142857135
2020-08-12,1,15.35,72.5,0,69535.175,285,10.6,-0.3989010989010986,9.39,-0.07379670329670324
2020-08-12,2,15.05,72.5,1,69535.175,285,10.06,0.41052631578947335,11.36,0.07799999999999993
2020-08-12,3,15.1,72.5,0,69535.175,285,10.01,-0.32333333333333353,9.04,-0.0598166666666667
2020-08-12,4,15.2,72.5,1,69535.175,285,9.82,0.5619047619047618,11.59,0.10395238095238094
2020-08-12,5,15.55,72.5,0,69535.175,285,10.08,-0.19887640449438196,9.49,-0.03878089887640448
2020-08-12,6,14.95,72.5,1,69535.175,285,9.87,0.4000000000000005,11.13,0.07200000000000009
2020-08-12,7,14.8,72.5,0,69535.175,285,9.84,-0.1738636363636363,9.33,-0.03564204545454544
2020-08-12,8,14.35,72.5,1,69535.175,285,9.52,0.5032258064516131,11.08,0.0930967741935484
2020-08-12,9,14.8,72.5,1,69535.175,285,9.63,0.3794594594594594,10.8,0.07589189189189188
2020-08-12,10,15.15,72.5,1,69535.175,285,9.5,0.18387096774193556,10.07,0.0330967741935484
2020-08-22,1,11.75,272.55,0,101318.5351,580.85,11,-0.2638888888888887,10.05,-0.04222222222222219
2020-08-22,2,11.85,272.55,1,101318.5351,580.85,11.23,0.4331707317073173,12.71,0.07363902439024393
2020-08-22,3,11.6,272.55,0,101318.5351,580.85,10.8,-0.23944954128440393,9.93,-0.03352293577981655
2020-08-22,4,11.9,272.55,1,101318.5351,580.85,11.1,0.41584158415841593,12.5,0.06653465346534655
2020-08-22,5,11.75,272.55,0,101318.5351,580.85,10.79,-0.3041474654377879,9.69,-0.03953917050691243
2020-08-22,6,12.3,272.55,1,101318.5351,580.85,10.74,0.5519999999999999,12.58,0.0828
2020-08-22,7,12.05,272.55,0,101318.5351,580.85,10.76,-0.29023255813953464,9.72,-0.04063255813953485
2020-08-22,8,12.15,272.55,1,101318.5351,580.85,10.62,0.8192893401015232,13.31,0.10650761421319802
2020-08-22,9,12.25,272.55,1,101318.5351,580.85,10.91,0.5055837563451777,12.57,0.08089340101522843
2020-08-22,10,12.25,272.55,1,101318.5351,580.85,10.97,0.6123076923076923,12.96,0.08572307692307693
2021-05-25,1,12.05,482.5,0,137778.7,865,13.67,-0.2147368421052631,12.99,-0.04402105263157893
2021-05-25,2,10.95,482.5,1,137778.7,865,13.4,0.5876288659793816,15.3,0.13515463917525777
2021-05-25,3,10.65,482.5,0,137778.7,865,13.54,-0.10378378378378328,13.22,-0.02594594594594582
2021-05-25,4,10.4,482.5,1,137778.7,865,13.63,0.41151832460732946,14.94,0.08847643979057583
2021-05-25,5,10.1,482.5,0,137778.7,865,13.79,-0.11803278688524572,13.43,-0.02301639344262291
2021-05-25,6,11.15,482.5,1,137778.7,865,13.52,0.5621052631578951,15.3,0.10961052631578956
2021-05-25,7,10.25,482.5,0,137778.7,865,13.52,-0.11333333333333329,13.18,-0.02493333333333332
2021-05-25,8,10.15,482.5,1,137778.7,865,13.66,0.4476190476190477,15.07,0.08952380952380955
2021-05-25,9,10,482.5,1,137778.7,865,13.65,0.39047619047619064,14.88,0.08200000000000003
2021-05-25,10,10.15,482.5,1,137778.7,865,13.6,0.4539682539682539,15.03,0.10214285714285712
2021-06-03,1,11.1,295.55,0,88178.4,442.2000000000001,12.39,-0.19171597633136123,11.85,-0.04121893491124266
2021-06-03,2,11.25,295.55,1,88178.4,442.2000000000001,12.53,0.6068965517241379,14.29,0.10317241379310343
2021-06-03,3,11.05,295.55,0,88178.4,442.2000000000001,12.11,-0.198773006134969,11.57,-0.04472392638036803
2021-06-03,4,11,295.55,1,88178.4,442.2000000000001,12.14,0.18837209302325553,12.68,0.04426744186046504
2021-06-03,5,10.85,295.55,0,88178.4,442.2000000000001,11.94,-0.1358490566037734,11.58,-0.02445283018867921
2021-06-03,6,10.7,295.55,1,88178.4,442.2000000000001,12.41,0.5076923076923076,13.84,0.10407692307692304
2021-06-03,7,10.85,295.55,0,88178.4,442.2000000000001,12.33,-0.1432258064516126,11.96,-0.02578064516129026
2021-06-03,8,11,295.55,1,88178.4,442.2000000000001,12.1,0.4012048192771089,13.21,0.06820481927710852
2021-06-03,9,11.15,295.55,1,88178.4,442.2000000000001,11.99,0.26227544910179657,12.72,0.04983233532934134
2021-06-03,10,11.2,295.55,1,88178.4,442.2000000000001,12.42,0.2946107784431139,13.24,0.05892215568862278
2021-06-09,1,11.4,137.5,0,32418.51176,171.5,12.66,-0.1398963730569946,12.21,-0.03287564766839373
2021-06-09,2,11.3,137.5,1,32418.51176,171.5,12.77,0.7514563106796117,15.35,0.1803495145631068
2021-06-09,3,11.25,137.5,0,32418.51176,171.5,12.78,-0.22072538860103597,12.07,-0.03973056994818647
2021-06-09,4,11.25,137.5,1,32418.51176,171.5,12.75,0.6088235294117648,14.82,0.13698529411764707
2021-06-09,5,11.3,137.5,0,32418.51176,171.5,12.52,-0.1768421052631575,11.96,-0.03713684210526307
2021-06-09,6,11.2,137.5,1,32418.51176,171.5,12.72,0.7679999999999996,15.28,0.15359999999999993
2021-06-09,7,11.1,137.5,0,32418.51176,171.5,12.57,-0.26842105263157884,11.72,-0.05099999999999997
2021-06-09,8,11.1,137.5,1,32418.51176,171.5,12.66,0.6818181818181819,14.91,0.1431818181818182
2021-06-09,9,11.2,137.5,1,32418.51176,171.5,12.38,0.351,13.55,0.07897499999999999
2021-06-09,10,11.25,137.5,1,32418.51176,171.5,12.02,0.2940594059405941,13.01,0.05734158415841585
2021-06-17,1,6.5,151.85000000000002,0,70226.61,233.4,12.62,-0.16595744680851052,12.1,-0.03734042553191486
2021-06-17,2,6.35,151.85000000000002,1,70226.61,233.4,12.76,0.46105263157894766,14.22,0.10604210526315797
